句子,层,Token,曲率 K(t),曲率演化速率,平均欧氏距离 D(t),距离变化率 |ΔD(L)|,语义漂移系数 S(t)
波纹在水面扩散。,15,在,-0.0001262446496361,3.786577037069645e-05,0.7085736589960354,0.0851980039573323,1.295552895211753e-05
波纹在水面扩散。,15,水面,0.0053078805029215,0.0054341251525577,0.7051083069968477,0.0034653519991877,5.954999985719678e-05
波纹在水面扩散。,15,扩散,0.0022057063981009,-0.0031021741048206,0.7588921730798465,0.0537838660829987,9.876424438807338e-06
波纹在水面扩散。,15,。,0.0002704017389384,-0.0019353046591625,0.7915236680550501,0.0326314949752036,8.31372158558864e-05
波纹在水面扩散。,16,波,0.0013222023620247,0.0010518006230863,0.0,0.7915236680550501,0.0
波纹在水面扩散。,16,纹,-0.0003770593412646,-0.0016992617032894,0.6241371496683135,0.6241371496683135,0.0005416133316891
波纹在水面扩散。,16,在,0.0020447552782407,0.0024218146195054,0.7132688912192259,0.0891317415509124,6.655226744925581e-07
波纹在水面扩散。,16,水面,0.0018368777715949,-0.0002078775066458,0.6592311115635626,0.0540377796556632,5.939977958135639e-05
波纹在水面扩散。,16,扩散,0.0016788032486638,-0.0001580745229311,0.7598980655029801,0.1006669539394174,1.7991573329621725e-05
波纹在水面扩散。,16,。,-0.0003965962449777,-0.0020753994936416,0.7592628200022074,0.0006352455007727,8.565066579702154e-05
波纹在水面扩散。,17,波,0.0013271045330861,0.0017237007780639,0.0,0.7592628200022074,0.0
波纹在水面扩散。,17,纹,-0.0007000423595975,-0.0020271468926836,0.0,0.0,0.0
波纹在水面扩散。,17,在,0.0047771937506383,0.0054772361102359,0.6784317401593517,0.6784317401593517,8.94517157336714e-06
波纹在水面扩散。,17,水面,0.0028480478686213,-0.0019291458820169,0.633787960176334,0.0446437799830177,0.0009047377001361
波纹在水面扩散。,17,扩散,0.0010985386706159,-0.0017495091980054,0.686374657955266,0.0525866977789319,2.444457588691361e-09
波纹在水面扩散。,17,。,-0.0017538429290833,-0.0028523815996992,0.7585986581726812,0.0722240002174152,1.1501406958981876e-05
波纹在水面扩散。,18,波,0.0017203712203904,0.0034742141494738,0.0,0.7585986581726812,0.0
波纹在水面扩散。,18,纹,-0.0005892794535934,-0.0023096506739839,0.5634421768505714,0.5634421768505714,2.0266389904379524e-06
波纹在水面扩散。,18,在,0.0002849749214959,0.0008742543750893,0.7021603759712153,0.1387181991206438,5.970957514251496e-05
波纹在水面扩散。,18,水面,0.0020836322147141,0.0017986572932181,0.5746204859003958,0.1275398900708194,5.888320833856399e-05
波纹在水面扩散。,18,扩散,0.0010434414531839,-0.0010401907615301,0.715568830832727,0.1409483449323312,9.358122492005288e-05
波纹在水面扩散。,18,。,0.0014996463727235,0.0004562049195396,0.7033945188766075,0.0121743119561195,0.0002804316096077
波纹在水面扩散。,19,波,0.002074523687668,0.0005748773149444,0.0,0.7033945188766075,0.0
波纹在水面扩散。,19,纹,-0.0004939283553682,-0.0025684520430362,0.573278379092645,0.573278379092645,5.898951104553184e-05
波纹在水面扩散。,19,在,0.0002697538927972,0.0007636822481654,0.6913608417308073,0.1180824626381622,5.8958907528403765e-05
波纹在水面扩散。,19,水面,0.0030481223256269,0.0027783684328297,0.5698858484380036,0.1214749932928036,5.877106160386941e-05
波纹在水面扩散。,19,扩散,0.0015828367074688,-0.0014652856181581,0.6950077390036622,0.1251218905656586,5.8824319246813634e-05
波纹在水面扩散。,19,。,0.0019475829916775,0.0003647462842087,0.6927000873154218,0.0023076516882404,0.0003029575526683
波纹在水面扩散。,20,波,-0.0009702121588399,-0.0029177951505174,0.0,0.6927000873154218,0.0
波纹在水面扩散。,20,纹,-0.0001097395933141,0.0008604725655257,0.5431425931533762,0.5431425931533762,0.0
波纹在水面扩散。,20,在,0.0009660615874804,0.0010758011807945,0.6523311605273769,0.1091885673740007,5.8724888719689775e-05
波纹在水面扩散。,20,水面,0.0006045019133074,-0.0003615596741729,0.6223598175020834,0.0299713430252935,5.856034735994036e-05
波纹在水面扩散。,20,扩散,0.0027256079437369,0.0021211060304295,0.6514326864506924,0.029072868948609,5.859098576589826e-05
波纹在水面扩散。,20,。,0.003211561516582,0.000485953572845,0.6352784183885756,0.0161542680621168,3.505906696413405e-05
波纹在水面扩散。,21,波,-0.0008331012145081,-0.0040446627310901,0.0,0.6352784183885756,0.0
波纹在水面扩散。,21,纹,0.000147966536929,0.0009810677514372,0.5579517555042419,0.5579517555042419,5.865685795978274e-05
波纹在水面扩散。,21,在,0.0003941862768843,0.0002462197399552,0.6345837870330369,0.0766320315287949,5.845675768641851e-05
波纹在水面扩散。,21,水面,1.0127433900294024e-05,-0.000384058842984,0.5946021067036557,0.0399816803293812,4.1526876139955525e-11
波纹在水面扩散。,21,扩散,0.0030480973182282,0.0030379698843279,0.6251632137199933,0.0305611070163376,2.4183095492119785e-06
波纹在水面扩散。,21,。,0.0026231499876236,-0.0004249473306045,0.6397410291536617,0.0145778154336684,6.029606073448607e-08
波纹在水面扩散。,22,波,-2.746099359794904e-05,-0.0026506109812216,0.0,0.6397410291536617,0.0
波纹在水面扩散。,22,纹,-0.0002017866950986,-0.0001743257015007,0.4800521551619825,0.4800521551619825,0.0
波纹在水面扩散。,22,在,-0.0014977961567498,-0.0012960094616512,0.5586305155966215,0.0785783604346389,0.0
波纹在水面扩散。,22,水面,-0.0001654537819135,0.0013323423748363,0.5213115260013061,0.0373189895953153,0.0
波纹在水面扩散。,22,扩散,0.0024658907138537,0.0026313444957673,0.5421547605908055,0.0208432345894993,0.0
波纹在水面扩散。,22,。,0.0012811085600858,-0.0011847821537678,0.5360626953384106,0.0060920652523949,0.0
波纹在水面扩散。,23,波,-0.0005855761256955,-0.0018666846857814,0.0,0.5360626953384106,0.0
波纹在水面扩散。,23,纹,0.0001049777967949,0.0006905539224905,0.5083444305594671,0.5083444305594671,0.0
波纹在水面扩散。,23,在,-0.0009395881143614,-0.0010445659111564,0.5746681321924166,0.0663237016329495,0.0
波纹在水面扩散。,23,水面,0.0004156242256473,0.0013552123400088,0.5280616384467385,0.0466064937456781,0.0
波纹在水面扩散。,23,扩散,0.0057855680323038,0.0053699438066564,0.546603710004526,0.0185420715577875,0.0
波纹在水面扩散。,23,。,0.0013845735533503,-0.0044009944789534,0.5596540691204549,0.0130503591159288,0.0
溪水很清澈。,0,溪,-0.003085768866859,0.0,0.0,0.0,0.0
溪水很清澈。,0,水,-0.0002964821193948,0.0027892867474641,0.0,0.0,0.3211279171350185
溪水很清澈。,0,很,0.0005226081407436,0.0008190902601385,0.0,0.0,0.4379818247677022
溪水很清澈。,0,清澈,-0.0024726989244593,-0.0029953070652029,0.0,0.0,0.4192903649582882
溪水很清澈。,0,。,0.000417117315426,0.0028898162398853,0.0,0.0,0.4613280986498402
溪水很清澈。,1,溪,-0.0002934591323442,-0.0007105764477702,0.0,0.0,0.0
溪水很清澈。,1,水,-0.0003496208815382,-5.616174919398744e-05,0.0,0.0,0.017928388361686
溪水很清澈。,1,很,0.0010241195126791,0.0013737403942173,0.0,0.0,0.0142811040179996
溪水很清澈。,1,清澈,-0.00045435755837,-0.0014784770710491,0.0,0.0,0.0056085293416362
溪水很清澈。,1,。,0.0002429957661281,0.0006973533244981,0.0,0.0,0.0498861832817489
溪水很清澈。,2,溪,-0.0008109966778517,-0.0010539924439798,0.0,0.0,0.0
溪水很清澈。,2,水,-0.0008396616450294,-2.866496717774075e-05,0.0,0.0,0.0065390112061849
溪水很清澈。,2,很,0.0015167037229374,0.0023563653679669,0.0,0.0,0.004628178952458
溪水很清澈。,2,清澈,0.0003391083861437,-0.0011775953367937,0.0,0.0,0.0025732532575442
溪水很清澈。,2,。,0.0004870511925719,0.0001479428064282,0.0,0.0,0.0176024596064815
溪水很清澈。,3,溪,0.0015794311530447,0.0010923799604727,0.0,0.0,0.0
溪水很清澈。,3,水,-0.0004362242299261,-0.0020156553829709,0.0,0.0,0.0110799306001655
溪水很清澈。,3,很,-0.0006098101618717,-0.0001735859319455,0.0,0.0,0.0108217389853205
溪水很清澈。,3,清澈,-0.0007984051820055,-0.0001885950201338,0.0,0.0,0.0088060495106676
溪水很清澈。,3,。,-0.0005024048893715,0.000296000292634,0.0,0.0,0.0176422538079827
溪水很清澈。,4,溪,0.0017477617823911,0.0022501666717626,0.0,0.0,0.0
溪水很清澈。,4,水,-0.0001912672324849,-0.001939029014876,0.0,0.0,0.0003583014883402
溪水很清澈。,4,很,-0.0004016740174917,-0.0002104067850068,0.0,0.0,0.0003583928284139
溪水很清澈。,4,清澈,-0.0005206470854302,-0.0001189730679384,0.0,0.0,0.0003580475179539
溪水很清澈。,4,。,-0.000629239786399,-0.0001085927009688,0.0,0.0,0.0003593556183212
溪水很清澈。,5,溪,0.0011770106470019,0.0018062504334009,0.0,0.0,0.0
溪水很清澈。,5,水,-9.13801177963163e-05,-0.0012683907647982,0.7916599527583911,0.7916599527583911,6.471090715187233e-05
溪水很清澈。,5,很,0.0006590110360124,0.0007503911538087,0.0,0.7916599527583911,0.0003577338987566
溪水很清澈。,5,清澈,-0.0001419511911425,-0.000800962227155,0.8941065077131033,0.8941065077131033,6.471153159545778e-05
溪水很清澈。,5,。,0.0001761547881551,0.0003181059792977,0.0,0.8941065077131033,0.0003584907348365
溪水很清澈。,6,溪,0.0018025650401591,0.0016264102520039,0.0,0.0,0.0
溪水很清澈。,6,水,0.0007437711302536,-0.0010587939099054,0.7612912556591397,0.7612912556591397,6.356127658569007e-05
溪水很清澈。,6,很,0.0017994692781537,0.0010556981479,0.0,0.7612912556591397,0.0003509188861734
溪水很清澈。,6,清澈,-3.303744268455712e-05,-0.0018325067208382,0.8662585760256817,0.8662585760256817,6.3505825862575e-05
溪水很清澈。,6,。,-0.0001697484987647,-0.0001367110560801,0.0,0.8662585760256817,0.000351673116515
溪水很清澈。,7,溪,0.0016935232258648,0.0018632717246295,0.0,0.0,0.0
溪水很清澈。,7,水,-0.0001527924791704,-0.0018463157050352,0.769420719395419,0.769420719395419,6.351858886791192e-05
溪水很清澈。,7,很,0.0001412037032999,0.0002939961824703,0.0,0.769420719395419,0.0003507837616475
溪水很清澈。,7,清澈,-0.0004534897882795,-0.0005946934915794,0.8835555246282395,0.8835555246282395,6.347665264897965e-05
溪水很清澈。,7,。,-0.0004594723792841,-5.982591004571696e-06,0.0,0.8835555246282395,0.0003511653964558
溪水很清澈。,8,溪,0.0023553884937986,0.0028148608730827,0.0,0.0,0.0
溪水很清澈。,8,水,-0.0003548019973193,-0.0027101904911179,0.7677069436648125,0.7677069436648125,6.345200934477426e-05
溪水很清澈。,8,很,-0.000339447106034,1.5354891285352735e-05,0.0,0.7677069436648125,0.0003509407473989
溪水很清澈。,8,清澈,-0.0009446309542037,-0.0006051838481697,0.9083322248921392,0.9083322248921392,6.347474592417926e-05
溪水很清澈。,8,。,-8.210181499547689e-05,0.0008625291392082,0.0,0.9083322248921392,0.0003508726852852
溪水很清澈。,9,溪,0.0012642155727822,0.0013463173877777,0.0,0.0,0.0
溪水很清澈。,9,水,4.527942354151191e-05,-0.0012189361492407,0.7423381907662993,0.7423381907662993,6.340669497072921e-05
溪水很清澈。,9,很,0.000582041712594,0.0005367622890525,0.0,0.7423381907662993,0.0003503906701765
溪水很清澈。,9,清澈,-0.0001953681510948,-0.0007774098636889,0.8931522636046539,0.8931522636046539,6.345143143096476e-05
溪水很清澈。,9,。,0.0002116844100412,0.0004070525611361,0.0,0.8931522636046539,0.0003507190228912
溪水很清澈。,10,溪,0.0014038004637709,0.0011921160537296,0.0,0.0,0.0
溪水很清澈。,10,水,0.0003870162281313,-0.0010167842356395,0.7239710985705885,0.7239710985705885,6.333005302832767e-05
溪水很清澈。,10,很,0.0002715946699022,-0.0001154215582291,0.666185242816864,0.0577858557537245,6.34174487366459e-05
溪水很清澈。,10,清澈,-0.0001520788563436,-0.0004236735262459,0.8529266772352622,0.1867414344183982,6.341425774840736e-05
溪水很清澈。,10,。,-0.000282472807107,-0.0001303939507633,0.8841310495714181,0.0312043723361559,6.350142856798993e-05
溪水很清澈。,11,溪,0.0012226008174733,0.0015050736245804,0.0,0.8841310495714181,0.0
溪水很清澈。,11,水,-1.4389232459322066e-05,-0.0012369900499326,0.6783402925757821,0.6783402925757821,6.329072384027957e-05
溪水很清澈。,11,很,0.0003487071337762,0.0003630963662355,0.6555222405278014,0.0228180520479807,6.368761714158508e-05
溪水很清澈。,11,清澈,-0.0004940559522116,-0.0008427630859878,0.8588846437634345,0.2033624032356331,0.0001019802505988
溪水很清澈。,11,。,-0.0001085209425047,0.0003855350097068,0.8325548928207046,0.0263297509427299,0.0006902482850508
溪水很清澈。,12,溪,0.0011481101995521,0.0012566311420569,0.0,0.8325548928207046,0.0
溪水很清澈。,12,水,-9.540687336769942e-05,-0.0012435170729198,0.6952840496085163,0.6952840496085163,6.326575323260946e-05
溪水很清澈。,12,很,0.0010238443654223,0.00111925123879,0.6327908707575542,0.062493178850962,8.639302116102969e-05
溪水很清澈。,12,清澈,-0.0002593626689527,-0.001283207034375,0.8869850205903952,0.2541941498328409,6.568101322155441e-05
溪水很清澈。,12,。,-0.000157777935522,0.0001015847334307,0.876626795661015,0.0103582249293802,0.0002369133472957
溪水很清澈。,13,溪,0.0004208081890158,0.0005785861245378,0.0,0.876626795661015,0.0
溪水很清澈。,13,水,-0.0002267188544716,-0.0006475270434874,0.656051851043264,0.656051851043264,6.319890277973327e-05
溪水很清澈。,13,很,0.0006310984376519,0.0008578172921236,0.6363433851823775,0.0197084658608864,6.526051882540406e-05
溪水很清澈。,13,清澈,2.6665371377400508e-05,-0.0006044330662745,0.8415990399822304,0.2052556547998528,2.213366449052444e-05
溪水很清澈。,13,。,-2.108063570022046e-05,-4.774600707762097e-05,0.7943370359786307,0.0472620040035997,0.0001402893474656
溪水很清澈。,14,溪,0.0020509685538335,0.0020720491895337,0.0,0.7943370359786307,0.0
溪水很清澈。,14,水,7.666578847500542e-05,-0.0019743027653585,0.6224449339847763,0.6224449339847763,0.0001915868731158
溪水很清澈。,14,很,0.0015135319143123,0.0014368661258373,0.6111175348687571,0.0113273991160192,7.553426879351304e-05
溪水很清澈。,14,清澈,7.455490769840646e-05,-0.0014389770066139,0.798325469249423,0.1872079343806659,0.0003801930044899
溪水很清澈。,14,。,-9.073390225189634e-05,-0.0001652888099503,0.7481597476562846,0.0501657215931384,0.0001783084859222
溪水很清澈。,15,溪,0.0005390596182364,0.0006297935204883,0.0,0.7481597476562846,0.0
溪水很清澈。,15,水,5.5578355043597226e-05,-0.0004834812631928,0.6364012506177031,0.6364012506177031,0.0
溪水很清澈。,15,很,0.0006598683881523,0.0006042900331087,0.6250183221762935,0.0113829284414096,6.116345144091113e-05
溪水很清澈。,15,清澈,-3.0831379333101437e-06,-0.0006629515260856,0.8167297390382142,0.1917114168619207,0.0010802767549127
溪水很清澈。,15,。,-0.0002390729066063,-0.000235989768673,0.7578520497636242,0.05887768927459,4.130618926030363e-05
溪水很清澈。,16,溪,-2.796417045127989e-05,0.000211108736155,0.0,0.7578520497636242,0.0
溪水很清澈。,16,水,-3.418328206791257e-06,2.4545842244488636e-05,0.634352160367499,0.634352160367499,0.000332123284026
溪水很清澈。,16,很,0.0008030256726699,0.0008064440008767,0.6377031686682705,0.0033510083007715,6.289106852246734e-05
溪水很清澈。,16,清澈,-2.213624574541449e-05,-0.0008251619184153,0.8196998684773863,0.1819966998091158,6.277469535475028e-05
溪水很清澈。,16,。,0.0003031411735545,0.0003252774192999,0.7431252220375836,0.0765746464398027,0.001314233326018
溪水很清澈。,17,溪,-0.0001804028871246,-0.0004835440606791,0.0,0.7431252220375836,0.0
溪水很清澈。,17,水,0.0011283766724374,0.0013087795595621,0.62462456147545,0.62462456147545,0.0
溪水很清澈。,17,很,0.0016066438533512,0.0004782671809137,0.6267446558994482,0.0021200944239981,6.287335379041562e-05
溪水很清澈。,17,清澈,-0.0001446730698957,-0.0017513169232469,0.8048041210051262,0.178059465105678,6.255090597281293e-05
溪水很清澈。,17,。,0.0013940315395093,0.001538704609405,0.7637032899892274,0.0411008310158987,8.113941621379824e-06
溪水很清澈。,18,溪,0.0004977065816866,-0.0008963249578227,0.0,0.7637032899892274,0.0
溪水很清澈。,18,水,0.0007089127174667,0.0002112061357801,0.6130675979883696,0.6130675979883696,0.0
溪水很清澈。,18,很,0.0003254932934238,-0.0003834194240428,0.6179341227206836,0.0048665247323139,6.231037176707682e-05
溪水很清澈。,18,清澈,0.0002856800429429,-3.981325048094602e-05,0.7767723116349855,0.1588381889143019,6.226350833743471e-05
溪水很清澈。,18,。,-0.0002001244981823,-0.0004858045411252,0.7651991170171628,0.0115731946178226,9.430687934830182e-07
溪水很清澈。,19,溪,-0.000641407176469,-0.0004412826782867,0.0,0.7651991170171628,0.0
溪水很清澈。,19,水,-0.0004359609486271,0.0002054462278418,0.591377973505908,0.591377973505908,0.0
溪水很清澈。,19,很,0.0001274492918984,0.0005634102405255,0.594486972468962,0.0031089989630539,6.203525345426483e-05
溪水很清澈。,19,清澈,0.0007599618317412,0.0006325125398428,0.7350370986500238,0.1405501261810617,6.208888189373361e-05
溪水很清澈。,19,。,0.0010556180767895,0.0002956562450482,0.7167291343344265,0.0183079643155972,9.58816576718995e-08
溪水很清澈。,20,溪,-0.0008539750535512,-0.0019095931303408,0.0,0.7167291343344265,0.0
溪水很清澈。,20,水,-0.0007800020360361,7.397301751506055e-05,0.5643245096190088,0.5643245096190088,0.0
溪水很清澈。,20,很,-0.0004804281287324,0.0002995739073037,0.5704544948858181,0.0061299852668093,6.7930893083144485e-09
溪水很清澈。,20,清澈,-0.0004312627296204,4.916539911198375e-05,0.6933383794932545,0.1228838846074363,6.191333646344233e-05
溪水很清澈。,20,。,0.0010692008001426,0.0015004635297631,0.678963172886112,0.0143752066071425,5.8901889429101e-07
溪水很清澈。,21,溪,-0.0008204870720007,-0.0018896878721433,0.0,0.678963172886112,0.0
溪水很清澈。,21,水,-0.0007892245346156,3.126253738504987e-05,0.5468612135401093,0.5468612135401093,0.0
溪水很清澈。,21,很,0.0013201623011851,0.0021093868358007,0.5447128579931287,0.0021483555469805,0.0
溪水很清澈。,21,清澈,0.0021863857784268,0.0008662234772416,0.6495559594534641,0.1048431014603353,6.170415059088159e-05
溪水很清澈。,21,。,0.0027849292951201,0.0005985435166933,0.6191734082599792,0.0303825511934848,2.905893966535757e-05
溪水很清澈。,22,溪,-6.878359597194059e-05,-0.0028537128910921,0.7130870919746541,0.0939136837146749,0.0
溪水很清澈。,22,水,-0.0011225071386157,-0.0010537235426438,0.5993123555002651,0.113774736474389,0.0
溪水很清澈。,22,很,0.0013519788720192,0.002474486010635,0.461276827544689,0.138035527955576,0.0
溪水很清澈。,22,清澈,-0.001351948069043,-0.0027039269410622,0.5715945220468162,0.110317694502127,0.0
溪水很清澈。,22,。,0.0033858521140058,0.0047378001830488,0.5326697399894598,0.0389247820573563,0.0
溪水很清澈。,23,溪,-0.0004799127721795,-0.0038657648861853,0.0,0.5326697399894598,0.0
溪水很清澈。,23,水,-0.000976167662976,-0.0004962548907964,0.4689871105371281,0.4689871105371281,0.0
溪水很清澈。,23,很,0.000725210643615,0.0017013783065911,0.4727087560463421,0.003721645509214,0.0
溪水很清澈。,23,清澈,-0.0012048447935591,-0.0019300554371742,0.5768602003185423,0.1041514442722002,0.0
溪水很清澈。,23,。,0.0036926533516698,0.0048974981452289,0.5295516041094426,0.0473085962090997,0.0
沙地上很难走路。,0,沙,-0.0004883673304755,0.0,0.0,0.0,0.0
沙地上很难走路。,0,地上,0.0010707800010834,0.001559147331559,0.0,0.0,0.3322296912064931
沙地上很难走路。,0,很难,0.0007325073400558,-0.0003382726610275,0.0,0.0,0.4298104791788182
沙地上很难走路。,0,走路,-0.0009941553054632,-0.001726662645519,0.0,0.0,0.4246035630053183
沙地上很难走路。,0,。,0.001963314713615,0.0029574700190782,0.0,0.0,0.4872422260463687
沙地上很难走路。,1,沙,0.0006628039006082,-0.0013005108130067,0.0,0.0,0.0
沙地上很难走路。,1,地上,-0.0009390088229388,-0.001601812723547,0.0,0.0,0.016906499856248
沙地上很难走路。,1,很难,0.0025984110588508,0.0035374198817896,0.0,0.0,0.0085757293840962
沙地上很难走路。,1,走路,0.0035574688363807,0.0009590577775299,0.0,0.0,0.013939398791347
沙地上很难走路。,1,。,0.0003920147487163,-0.0031654540876644,0.0,0.0,0.0495613154348533
沙地上很难走路。,2,沙,0.0001085284117945,-0.0002834863369217,0.0,0.0,0.0
沙地上很难走路。,2,地上,0.0001478848389142,3.935642711967785e-05,0.0,0.0,0.0046253796650928
沙地上很难走路。,2,很难,0.0017493625576325,0.0016014777187183,0.8433875486940062,0.8433875486940062,0.0002028058442825
沙地上很难走路。,2,走路,0.0058042039076147,0.0040548413499821,0.0,0.8433875486940062,0.0075813426766145
沙地上很难走路。,2,。,0.000248366433738,-0.0055558374738766,0.9168091979495354,0.9168091979495354,0.0030057615091047
沙地上很难走路。,3,沙,8.374460176409776e-05,-0.0001646218319739,0.0,0.9168091979495354,0.0
沙地上很难走路。,3,地上,9.16702864228353e-05,7.925684658737544e-06,0.0,0.0,0.0145043381717598
沙地上很难走路。,3,很难,-5.848201297215586e-05,-0.0001501522993949,0.0,0.0,0.0014215556248833
沙地上很难走路。,3,走路,0.0038334551840057,0.0038919371969779,0.0,0.0,0.0129759537552138
沙地上很难走路。,3,。,-0.0009891287655209,-0.0048225839495267,0.0,0.0,0.0250689070939054
沙地上很难走路。,4,沙,-0.0013044694663806,-0.0003153407008596,0.0,0.0,0.0
沙地上很难走路。,4,地上,0.0002087942235368,0.0015132636899175,0.0,0.0,0.0003339072426564
沙地上很难走路。,4,很难,0.0040738502547133,0.0038650560311764,0.0,0.0,0.000333893385935
沙地上很难走路。,4,走路,0.0037805244361539,-0.0002933258185593,0.0,0.0,0.0003341415452945
沙地上很难走路。,4,。,-0.0008041678503942,-0.0045846922865482,0.0,0.0,0.0003346811670836
沙地上很难走路。,5,沙,0.0004510268299724,0.0012551946803667,0.0,0.0,0.0
沙地上很难走路。,5,地上,0.0002074675969677,-0.0002435592330047,0.0,0.0,0.0003329983538934
沙地上很难走路。,5,很难,0.0038514109816987,0.003643943384731,0.0,0.0,0.0003331846732966
沙地上很难走路。,5,走路,0.0017191695385987,-0.0021322414430999,0.0,0.0,0.0003332575163571
沙地上很难走路。,5,。,-2.6373028208284626e-05,-0.001745542566807,0.0,0.0,0.0003338640425552
沙地上很难走路。,6,沙,0.0003254419861789,0.0003518150143872,0.0,0.0,0.0
沙地上很难走路。,6,地上,-4.5937736837043655e-05,-0.0003713797230159,0.0,0.0,0.0003274582363226
沙地上很难走路。,6,很难,0.002071024029511,0.0021169617663481,0.8061445372213363,0.8061445372213363,5.9325661248971633e-05
沙地上很难走路。,6,走路,0.0020662201101283,-4.803919382736013e-06,0.8318513393287758,0.0257068021074394,5.9329778716615e-05
沙地上很难走路。,6,。,-0.000347422608361,-0.0024136427184893,0.0,0.8318513393287758,0.0003280308769772
沙地上很难走路。,7,沙,-0.0009572237131975,-0.0006098011048365,0.0,0.0,0.0
沙地上很难走路。,7,地上,-0.0003759676363088,0.0005812560768887,0.0,0.0,0.000327440574759
沙地上很难走路。,7,很难,0.0033077433194328,0.0036837109557416,0.7854182587368261,0.7854182587368261,5.926042070737654e-05
沙地上很难走路。,7,走路,0.0028319253934593,-0.0004758179259735,0.8195275037122124,0.0341092449753862,5.927092326883043e-05
沙地上很难走路。,7,。,-0.0005719925593771,-0.0034039179528364,0.0,0.8195275037122124,0.0003277452006096
沙地上很难走路。,8,沙,-0.0003420061419695,0.0002299864174076,0.0,0.0,0.0
沙地上很难走路。,8,地上,0.0003475627189558,0.0006895688609253,0.0,0.0,0.0003270262142166
沙地上很难走路。,8,很难,0.0021733753081088,0.001825812589153,0.0,0.0,0.0003278157172493
沙地上很难走路。,8,走路,0.000334766393767,-0.0018386089143418,0.0,0.0,0.0003271626902134
沙地上很难走路。,8,。,-2.398576371579362e-05,-0.0003587521574828,0.0,0.0,0.000327468646125
沙地上很难走路。,9,沙,-0.0006314304811574,-0.0006074447174416,0.0,0.0,0.0
沙地上很难走路。,9,地上,8.068840364535226e-05,0.0007121188848028,0.7598503122862839,0.7598503122862839,5.920128930956157e-05
沙地上很难走路。,9,很难,0.0010894557552102,0.0010087673515648,0.817972725392454,0.0581224131061701,6.691113638245235e-05
沙地上很难走路。,9,走路,0.0014407077412959,0.0003512519860856,0.0,0.817972725392454,0.0003269526599427
沙地上很难走路。,9,。,5.923703557251885e-06,-0.0014347840377386,0.0,0.0,0.0003272841463199
沙地上很难走路。,10,沙,6.640748886856139e-05,6.04837853113095e-05,0.0,0.0,0.0
沙地上很难走路。,10,地上,0.0001157294413659,4.932195249742777e-05,0.7277519622754819,0.7277519622754819,5.9090953514956335e-05
沙地上很难走路。,10,很难,0.0022715314042111,0.0021558019628451,0.7191343531006892,0.0086176091747927,5.918588090762493e-05
沙地上很难走路。,10,走路,6.933084330595206e-05,-0.0022022005609052,0.7304276556447292,0.01129330254404,5.918003136451821e-05
沙地上很难走路。,10,。,0.0005668141025078,0.0004974832592018,0.8488672158853781,0.1184395602406488,5.9241488629836216e-05
沙地上很难走路。,11,沙,0.0018296485392768,0.0012628344367689,0.0,0.8488672158853781,0.0
沙地上很难走路。,11,地上,0.0009194077277895,-0.0009102408114872,0.725125307099201,0.725125307099201,5.909568833666877e-05
沙地上很难走路。,11,很难,0.0018774193779862,0.0009580116501967,0.7506765030056016,0.0255511959064006,5.912821638355343e-05
沙地上很难走路。,11,走路,-7.969602801890418e-05,-0.0019571154060052,0.7677369809407543,0.0170604779351526,5.91622264956366e-05
沙地上很难走路。,11,。,0.0009641983283287,0.0010438943563476,0.8447701596742304,0.0770331787334761,5.917873143596908e-05
沙地上很难走路。,12,沙,-0.0001547038778351,-0.0011189022061638,0.0,0.8447701596742304,0.0
沙地上很难走路。,12,地上,0.0002520283872128,0.0004067322650479,0.7356556841085261,0.7356556841085261,0.001524105036733
沙地上很难走路。,12,很难,0.001918299389051,0.0016662710018382,0.7746004071032807,0.0389447229947546,0.0005645107851307
沙地上很难走路。,12,走路,-2.990427668447955e-06,-0.0019212898167194,0.7690709275715543,0.0055294795317264,7.927322457714965e-05
沙地上很难走路。,12,。,0.0004941309752184,0.0004971214028868,0.0,0.7690709275715543,0.0012682871165582
沙地上很难走路。,13,沙,0.0019588335700182,0.0014647025947998,0.0,0.0,0.0
沙地上很难走路。,13,地上,-6.053402270529894e-05,-0.0020193675927235,0.6950868233047083,0.6950868233047083,5.95679740874437e-05
沙地上很难走路。,13,很难,0.0025505577038253,0.0026110917265306,0.7285333090732089,0.0334464857685006,5.91383756249314e-05
沙地上很难走路。,13,走路,0.0015063136015087,-0.0010442441023165,0.7428553129931622,0.0143220039199533,7.360870725146893e-05
沙地上很难走路。,13,。,3.672487296784758e-05,-0.0014695887285409,0.8161781574440581,0.0733228444508958,0.0001282901153265
沙地上很难走路。,14,沙,-0.000390728486051,-0.0004274533590189,0.0,0.8161781574440581,0.0
沙地上很难走路。,14,地上,0.0001184529518021,0.0005091814378532,0.6594090691872057,0.6594090691872057,5.9131285126034105e-05
沙地上很难走路。,14,很难,0.0013168707956846,0.0011984178438825,0.6865176915122931,0.0271086223250874,3.170659033688621e-05
沙地上很难走路。,14,走路,0.0002432622212606,-0.001073608574424,0.7203691714284668,0.0338514799161736,5.889399451099559e-05
沙地上很难走路。,14,。,4.935099257377013e-05,-0.0001939112286869,0.7680822766747543,0.0477131052462874,0.000197125507871
沙地上很难走路。,15,沙,-0.0007092433705738,-0.0007585943631476,0.0,0.7680822766747543,0.0
沙地上很难走路。,15,地上,0.0002250084340923,0.0009342518046662,0.6853048492851258,0.6853048492851258,4.760229600225005e-11
